author,category,content,date,media,photo,title,url
"박진형 기자
						",,"['[사진 제공 : 픽사베이]코스피가 외국인과 기관의 매도에도 상승 마감하는데 성공하며 사상 최고치를 경신했다.17일 코스피는 전일 대비 4.32포인트(0.17%) 오른 2484.37에 거래를 마쳤다. 이날 지수는 4.91 포인트 오른 2484.96에 개장해 장중 보합권에서 등락을 이어갔다. 오후 들어 외국인의 매도 규모가 커졌지만 개인이 순매수하면서 지수 하락을 막았다.googletag.display(""google_dfp_MC_2x1,fluid""); 전일 경신한 종가 기준 사상 최고치를 하루 만에 경신했다. 장중에도 2487.88까지 오르며 장중 최고치를 새로 썼다. 이경민 대신증권 연구원은 ""외국인의 코스피 시장 순매도 속에 전기전자업종에 차별적인 순매수를 보였다""고 분석했다.업종별로 기계, 서비스업, 전기·전자가 1% 이상 올랐다. 의약품, 비금속광물, 제조업 등도 강세를 보였다. 운송장비는 2% 빠졌고 보험, 통신업, 철강·금속도 1% 이상 하락했다. 금융업도 약세를 보였다.매매주체별로 외국인과 기관이 각각 543억원, 1498억원을 순매도했고 개인은 1463억원을 순매수했다. 외국인은 3거래일 연속 팔았고 기관은 2거래일 만에 `팔자`로 전환했다. 프로그램 매매는 2728억원 매도 우위다.시가총액 상위 종목 중에서는 넷마블게임즈가 5.28% 올랐다. 리니지2 레볼루션의 해외 출시와 신작 게임에 대한 기대감이 반영된 것으로 풀이된다. 삼성SDS는 2.99% 올랐고 코스피 대장주인 삼성전자도 1.63% 상승했다.googletag.display(""google_dfp_MC_250x250"");반면 포스코와 현대차, 현대모비스, LG, 삼성생명은 2% 이상 하락했다. 삼성화재와 SK텔레콤도 1% 이상 빠졌고 SK, SK하이닉스, 하나금융지주, 신한지주도 약세로 마감했다.이날 유가증권시장에서는 1개 상한가를 포함해 404개 종목이 올랐고 384개 종목이 떨어졌다.코스닥은 전일 대비 11.10포인트(1.68%) 오른 670.51에 마감했다.[디지털뉴스국 박진형 기자][ⓒ 매일경제 &amp; mk.co.kr, 무단전재 및 재배포 금지]window.jQuery || document.write("""")']",: 2017.10.17 16:02:30   수정 : 2017.10.17 16:02:47,매일경제,,"코스피, 2거래일 연속 사상 최고치 경신…2484.37 마감",https://www.mk.co.kr/news/stock/view/2017/10/685408/
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001843
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001833
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001880
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001878
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001897
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001834
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001901
,,"['지주사 출범을 앞둔 BGF그룹이 이건준 BGF리테일 경영지원부문장(부사장·54)을 지주사 BGF 대표이사 사장으로 내정했다. 홍석조 BGF그룹 회장의 장남 홍정국 전무(35)는 부사장으로 승진했다. 박재구 BGF리테일 대표(60)는 유임됐다.BGF리테일은 다음달 1일 BGF와 BGF리테일로 분할하기에 앞서 이런 내용의 인사를 24일 발표했다. 신임 이 대표는 1985년 고려대 경제학과를 졸업하고 같은 해 삼성화재에 입사한 뒤 1993년 보광그룹으로 자리를 옮겼다. 보광은 BGF리테일의 모태 기업이다. 그는 BGF리테일에서 기획 및 전략부문을 맡아온 ‘기획통’이다. 영업기획팀장, 기획실장, 경영지원본부장 등을 지냈다.이번 인사에서 홍 부사장의 역할이 커진 것도 눈에 띈다. 홍 부사장은 BGF와 BGF리테일 두 회사 모두에 등기이사로 등록한 유일한 임원이 됐다. 그는 BGF에선 전략부문, BGF리테일에선 경영지원부문을 총괄한다. 회사 관계자는 “홍 부사장이 국내 편의점업계 최초로 해외 진출을 성사시킨 공로를 인정받았다”고 설명했다.BGF리테일은 이 밖에 상근 감사에 전홍 전 삼일회계법인 전무를 선임했다. 민승배 BGF리테일 커뮤니케이션장은 상무로 승진했다. 민 실장의 커뮤니케이션실은 BGF로 조직을 옮겼다. 이 밖에 BGF리테일 상품마케팅부문장을 맡고 있는 류왕선 상무는 전무로, 이병주 6권역장은 상무로 승진했다.안재광 기자 ahnjk@hankyung.com']",2017.10.24 19:42,한국경제,,BGF 대표이사에 '기획통' 이건준,https://www.hankyung.com/economy/article/2017102480441
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001920
 이윤구 기자,,"['(서울=연합인포맥스) 이윤구 기자 = 고공행진을 벌이던 국내 주요 손해보험사들의 실적이 침수 피해 등에 따른 손해율 상승으로 3분기에는 주춤할 것으로 예상된다.다만 메리츠화재는 초대형 점포와 사업가형 점포 등의 도입 효과로 성장세를 유지할 것으로 보인다. 23일 연합인포맥스 컨센서스 종합(화면번호 8031)에 따르면 삼성화재의 올해 3분기 당기순이익은 전년 동기보다 4.5% 감소한 2천292억 원으로 집계됐다.지난 7월 중부권과 수도권에 집중된 호우로 차량 침수 피해를 보면서 손보사들의 손해율도 상승했다. 삼성화재와 현대해상, 동부화재, KB손보, 메리츠화재 등의 7월 자동차보험 평균 손해율은 80.1%로 지난해 같은 기간과 비교하면 2.4%포인트 올랐으며 8월에도 79.9% 수준을 유지했다. 삼성화재의 경우 자동차보험 손해율은 전년 동기보다 2%포인트 이상, 일반손해율은 18%포인트 이상 오를 것으로 예상된다.다만, 삼성화재는 올해 상반기까지 7천366억 원의 당기순이익을 거둬 3분기 실적을 더하면 1조 원에 육박한 상황이다. 이에 올해 사상 처음 \'1조 원 클럽\' 가입은 무난히 달성할 것으로 보인다.정준섭 유안타증권 연구원은 ""침수 피해 등의 영향으로 자동차보험 손해율, 장기 위험손해율, 일반손해율 등이 모두 큰 폭으로 상향하면서 전체 합산비율 역시 작년 동기보다 2.5%포인트 상승할 전망""이라며 ""4분기도 전사적자원관리(ERP) 시스템 비용 약 500억 원 반영 등으로 부진할 수 있다""고 분석했다.11월부터 DB손해보험으로 사명이 바뀌는 동부화재의 3분기 당기순이익도 1천664억 원으로 8.42% 감소할 것으로 추정됐다. 자동차보험 손해율이 3%포인트가량 상승하면서 실적이 줄었다.현대해상의 경우 3분기 당기순이익은 11.75% 감소한 1천217억 원에 그쳤다. 현대해상은 손해율 상승보다는 지난해 기저효과로 실적이 감소한 영향이 크다. 작년 9월 중국재보험 승소 관련 환입으로 일회성 이익이 있었기 때문이다. 메리츠화재의 3분기 당기순이익은 869억 원으로 주요 손보사 가운데 유일하게 5.72% 늘었다. 투자부문에서 대출채권 대손충당금 적립기준 변경에 따른 약 100억 원의 일회성 이익이 발생했고 손해율도 양호했다. 특히 보험대리점(GA) 채널 기반으로 보장성 및 인보험 신계약을 꾸준히 늘린 것이 실적에 영향을 미쳤다.메리츠화재는 지난해 전국 12개 지역본부 산하 221개 점포가 102개 초대형 점포로 통합했으며 자사 상품만 판매하는 GA 형식의 사업가형 점포도 도입했다. 보험업계 관계자는 ""메리츠화재가 사업가형 점포 운영으로 실적을 견인하는 것을 다른 손보사들도 예의주시하고 있다""며 ""다만, 보험 채널의 근간인 자사 설계사를 GA로 변환시켜 운영하는 데에는 부담감이 있어 상황을 좀 더 지켜보는 분위기""라고 설명했다.yglee2@yna.co.kr(끝)저작권자 © 연합인포맥스 무단전재 및 재배포 금지이윤구 기자', '많이 본 뉴스1[이번주 기획재정부 및 경제부처 일정]2기업은행, 中企 공동구매 전용보증 지원3금감원, 레그테크·섭테크 기업 쇼케이스 개최4신한 vs 국민 \'캄보디아 혈투\'…1조 프라삭 인수경쟁5[이번주 한국은행 및 금융위·금감원 일정]6은행들, 디지털 전환에 IT 인재 직접 키우기7메리츠화재, 오토론 대출채무 상환면제보험 출시8수협銀, 상반기 디지털 분야 신입행원 채용9신보, 외담대 전용보험 이달 27일 출시10결제시장 급변…국내 카드사 규제 막혀 아직 \'걸음마\'']", 2017.10.23 08:30,연합인포맥스,,"주요 손보사, 침수 피해로 3분기 실적 소폭 감소 전망",http://news.einfomax.co.kr/news/articleView.html?idxno=3417432
김동호 기자,,"['1인가구의 급격한 증가로 1인가구에게 최적화된 소형 주택이 주택시장에서 대세로 자리잡고 있다. 국토교통부 자료에 따르면 2016년 전국 1인가구는 539만7615가구로 2015년 520만3440가구에 비해서 1년만에 3.73%의 상승률을 기록했다. 이는 같은 기간 전체가구 상승률인 1.34%(1911만1030가구→1936만7696가구)에 비해 2.7배 높은 상승률을 기록한 것.전체가구에서 차지하는 1인가구의 비율을 살펴보아도 1인가구는 크게 증가하고 있다. 국토교통부 인구주택 총 조사 자료에 따르면 1990년 1인가구의 비율은 9%(1135만4540가구 중 102만1481가구)로 나타났다. 이후 ▲1995년 12.67% ▲2000년 15.54% ▲2005년 19.96% ▲2010년 23.89% ▲2015년 27.23%, 2016년에는 전체 1936만7696가구 중 539만7615가 1인가구(27.87%)로 나타나며 약 3.5가구당 1가구가 1인가구로 나타났다. 이러한 1인가구의 가파른 증가세로 초소형 주택의 거래량도 늘어나고 있다. 한국감정원 자료에 따르면 전용면적 40㎡이하 주택의 거래비율은 ▲2013년 11.1% ▲2014년11.54% ▲2015년 11.6% ▲2016년 12.47%로 매년 증가하고 있으며 올해(1~8월)도 전체 65만2750건 중 8만4455건으로 12.94%의 비율을 기록하고 있는 것으로 나타났다.업계전문가는 “현재 1인가구의 증가추세는 꾸준히 지속되어 향후에는 약 2.8가구당 1가구꼴로 1인가구가 늘어날 것으로 전망된다”며 “늘어나는 1인가구와 지속되는 주택 매매가 상승으로 핏사이징을 넘어 주택 소형화 바람이 더욱 거세질 것으로 전망된다”고 말했다.초소형 주택이 각광을 받고 있는 가운데 뛰어난 교통여건과 배후수요를 갖추고 있는 소형 오피스텔 ‘천안아산역 코아루 웰메이드시티’가 수요자들의 눈길을 끌고 있다.‘천안아산역 코아루 웰메이드시티’는 지하 5층~지상 20층 전용면적 21~32㎡ 소형 오피스텔 748실과 근린생활시설로 이루어져 있다.‘천안아산역 코아루 웰메이드시티’는 뛰어난 교통망을 자랑한다 KTX,SRT 정차역인 천안아산역을 비롯 수도권 전철 1호선 아산역이 인접하고 있으며, 경부고속도로 천안IC를 이용한 도로교통망도 우수하다. 최근 천안아산역 일대는 SRT개통으로 강남까지 30분대에 접근이 가능해져 서울과 한지붕 생활권이 가능하게 되었다.이밖에 갤러리아백화점, 이마트, 이마트트레이더스, 롯데마트, CGV등 생활편의 시설이 풍부해 도보 5분거리내에서 모든 각종 편의시설을 이용할 수 있는 장점도 가지고 있다.특히 소형 오피스텔의 미래가치과 직결되는 배후수요가 풍부하다. 단지 인근으로 삼성디스플레이, 삼성SDI, 삼성 Nano city를 비롯 현대자동차 아산공장도 위치하고 있어 약 7만여명의 산업단지 배후수요를 두고 있다. 이밖에 삼성화재 콜센터, 현대해상 천안사옥, 충남북부상공회의소, 한국무역보험공사 등 민간기업은 물론 공기업 종사자까지 대거 유입되며 배후수요는 더욱 풍부해질 전망이다.산업단지 배후수요뿐만 아니라 단지 인근으로 선문대와 나사렛대를 비롯해 단국대, 백석대, 상명대, 호서대가 위치한 천안 대학가도 차량으로 약 20분거리에 위치하고 있어 대학가 배후수요까지 품을 수 있는 입지조건을 자랑한다.‘천안아산역 코아루 웰메이드시티’ 분양관계자는 “천안과 아산의 기업형 자족도시로 성장과 함께 산업단지와 대학가를 이용하는 1인 가구가 크게 늘어나고 있다”며 “여기에 천안역 및 천안아산역과의 접근성이 뛰어난 장점까지 더해지며 분양문의가 꾸준히 이어지고 있다”고 말했다.‘천안아산역 코아루 웰메이드시티’ 견본주택은 서초구 남부순환로 2614 (양재동 11-17) 한솔로이젠트빌딩 1층에 위치하고 있다./김동호기자 dongho@sedaily.com&lt;저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지&gt; D']",2017-10-23 14:17:16,세계일보,,"1인가구 안성맞춤 ‘대세’된 초소형 주택, ‘천안아산역 코아루 웰메이드시티’ 눈길",https://www.sedaily.com/NewsView/1OMEZM083O
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001906
김동호 기자,,"['경기도 이천시가 문화, 관광, 산업, 교육의 도시로 발전하면서 대규모 개발호재가 있어 투자자들에게 주목 받고 있다. 현재 이천시의 오랜 숙원 사업이였던 중리지구가 대규모로 빠르게 개발될 전망이다. 2002년 이천경찰서를 시작으로 2008년 이천시청과 세무서, 이천시의회, 이천 아트홀등 행정타운을 구성완료 하였으나, 이천 도시발전계획의 개발 지연으로 약 1천여명의 공무원과 민원업무주민들의 불편이 초래 되었다.이에 이천시는 2017년말까지 중리지구에 대한 보상을 마무리하고, 2018년 개발을 착수할 계획이다.그런 상황에서 중리지구에 첫 분양상가 등장하여 관심이 집중되고 있다.현재 고정인구 1천500여명과 유동인구 1천여명의 행정타운 초입에 위치한 행정A센터 상가는 지하1층~지상4층의 규모로 구성이 되어 있다.1층은 자동차전시장 입점을 시작으로 편의점, 커피숍, 은행, 분식점 등이 입점예정이며, 2층은 패밀리레스토랑, 병의원, 헤어샵, 골프연습장 등으로 구성예정이며, 3층~4층은 중리동 주민센터, 삼성화재, 삼성애니카, 건축사, 세무사 등 사무실로 이미 입점완료 하였다. 행정A센터가 이렇게 인기 높은 이유는 넉넉한 주차시설과 중리지구의 높은 미래가치 때문이다. 상가의 넉넉한 주차시설은 상가에 더 많은 사람의 방문으로 임대인과 임차인의 높은 매출과 영향이 있기 때문이다. 또한 ‘이천시에서 계획 중에 있는 ’설봉공원 밀레니엄파크조성‘으로 인한 미래가치를 빼 놓을수 없다. 2020년에 조성완료 계획으로 설봉 리조트&amp;호텔, 한옥펜션, 캠핑장 및 설봉타워(전망대), 설봉열차(설봉모노레일)등을 조성하여 많은 관광객의 유치로 상가매출에 크게 도움을 줄거라 전망하고 있다. 이것으로 인하여 설봉공원 바로 옆에 위치한 행정A센터의 상가의 매출은 극대화 될 것으로 기대된다.“행정A센터”의 상품특징은 5.2m의 높은 층고(1층), 넓은 전용률과 활용도 높은 테라스공간, 냉난방시스템 완비이다. 또한 저렴한 분양가가 “행정A센터”의 인기에 한몫한다.1층 기준 3.3㎡당 1800~2200만원대, 2층 600~700만원대로 주변시세보다 매우 저렴하고, 현재 준공이 완료되어 다양한 업종으로 임대 계약된 호실을 공실걱정 없이 바로 계약하여 임대료를 받을 수 있다.분양관계자에 의하면, “현재 행정타운 내 상업시설이 전무하여 2천500여명의 고정수요를 독점하며, 내년 중리지구와 역세권 개발시 공사인부 수요발생, 완공시 3만여명의 고정수요 확보로 현재 및 미래가치가 매우 높다. 더불어 설봉공원이 밀레니엄파크로 개발완료시 문화+행정+주거의 3박자를 모두 갖춘 복합상권으로 거듭날 것”이라고 전하고 있다.분양사무소는 경기도 이천시 부악로 8에 위치하고 있다./김동호기자 dongho@sedaily.com&lt;저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지&gt; D']",2017-10-24 09:00:00,세계일보,,중리지구를 새롭게 여는 첫 번째 핵심코너상가 ‘행정A센터’ 분양,https://www.sedaily.com/NewsView/1OMFE1YUSX
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001934
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=446&aid=0000000125
,,[],2017.10.27,전자신문,,"[ET투자뉴스]우리은행_거래비중 기관 25.73%, 외국인 52.56%",http://www.etnews.com/20171027000081
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001928
노희영 기자,,"['/ 이미지투데이만 세 살 된 몰티즈 ‘어진이’를 키우는 김미영(가명)씨는 최근 어진이의 병원비로 100만원 넘는 돈을 썼다. 어진이가 대장염과 위장염에 걸리는 바람에 동물병원에 5일 입원하고 하루 통원을 했는데 무려 107만4,700원의 치료비가 나온 것. 다행히 지난 6월 반려동물보험(펫보험)에 가입해 자기부담금 등을 제외하고 보험금 71만290원을 받아 부담을 크게 덜었다. 김씨는 “사람이 아픈 것보다 애완동물이 아픈 데 돈이 더 많이 든다는 말을 실감했다”며 “반려동물보험에 가입하기를 천만다행”이라고 말했다. 반려동물을 키우는 인구가 증가하는 가운데 반려동물이 아프거나 다른 사람이나 동물을 물어 피해를 주는 등 질병 및 사고도 잦아지면서 반려동물보험에 대한 관심이 높아지고 있다. 국내에서 반려동물보험을 취급하는 보험사는 3곳에 불과해 아직 걸음마 단계지만 반려동물과 함께하는 가구 수를 감안하면 성장성이 뛰어날 것이라는 전망도 나온다. 업계에서는 전체 반려동물 사육비용 중 30% 이상을 반려동물 병원비가 차지하는 것으로 보고 있다. 반려동물의 경우 한번 진료를 받으면 10만원을 넘는 경우가 다반사다. 이 때문에 연간 50만~100만원 수준의 펫보험료가 비싼 게 아니라는 시각도 있다.다만 종합적으로 보장해주거나 각 동물·품종별 맞춤상품이 없기 때문에 가입자 수는 많지 않다. 보험연구원에 따르면 3월 기준 보험업계 전체적으로 총 2,000여건의 펫보험 계약을 보유하고 있다. 우리나라 전체의 개와 고양이 반려동물 규모가 800만마리를 넘어서는 것에 비하면 미미한 수준이다. 현재 펫보험을 출시한 보험사는 롯데손해보험·삼성화재·현대해상 등 3곳이며 삼성과 현대는 가입대상이 개로 제한돼 있다. 롯데가 그나마 개와 함께 고양이까지 가입대상을 넓혔다. 하지만 신규 가입나이가 만 6~7세까지로 제한돼 치료비가 많이 드는 노령견이나 노령묘는 보험 가입이 불가능하다. 햄스터나 다른 설치류처럼 생애주기가 너무 짧거나 200년 이상 생존하는 거북이 등 주인보다 오래 살 확률이 높은 동물들은 아예 보험상품을 만들기 어렵다. 이와 함께 반려동물의 신분을 증명할 수 있는 마이크로칩이 이식되지 않은 경우 육안으로 식별하기 쉽지 않고 연령판별이 어려워 보험사와 보험계약자 간 정보의 비대칭성이 발생하는 점도 반려동물보험이 활성화되지 않는 이유로 꼽힌다. 또 표준진료비가 없고 보험요율 산출에 필요한 진료항목별 진료통계 등을 확보할 수 없어 보험료 산출이 어렵다는 점도 걸림돌이다. 김세중 보험연구원 연구위원은 “반려동물보험 활성화를 위해서는 반려동물이 최초로 인계되는 시점에 동물 등록, 건강검진, 보험가입을 하는 인계관리 강화가 고려돼야 한다”고 말했다. /노희영기자 nevermind@sedaily.com&lt;저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지&gt; D']",2017-10-27 17:52:09,세계일보,,[토요워치-펫케어 성장시대] 1회 진료 10만원 넘어 '펫보험'도 관심 커진다,https://www.sedaily.com/NewsView/1OMGU97PXF
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001922
,,,,,,,https://sports.news.naver.com/volleyball/news/read.nhn?oid=530&aid=0000001921
,,[],2017.10.26,전자신문,,"[ET투자뉴스]아모레G_거래비중 기관 31.33%, 외국인 41.18%",http://www.etnews.com/20171026000157
김채린 기자,,"['[이뉴스투데이 김채린 기자] 삼성SDI가 3분기 호실적에 유가증권시장에서 삼성그룹주 가운데 가장 가파른 상승폭을 보이고 있다.삼성SDI는 1일 오전부터 강세를 보이다, 오후 3시05분 현재 전일 대비 1만8000원(8.74%) 상승한 22만4000원에 거래되고 있다. 장중에는 22만4500원까지 치솟기도 했다.계열사인 삼성바이오로직스는 전일대비 1만4500원(+3.78%) 상승한 39만8500원, 삼성전자는 전일대비 10만3000원 상승한 285만7000원에 거래 중이다.삼성생명(+1.85%), 삼성증권(+1.83%), 삼성엔지니어링(+1.23%), 삼성전기(+0.96%), 삼성카드(+0.68%), 삼성물산(+0.68%), 삼성에스디에스(+0.24%) 등도 오름세다.반면, 에스원(-0.11%), 삼성중공업(-1.69%), 제일기획(-2.16%), 호텔신라(-2.17%), 삼성화재(-2.38%) 등은 내림세다.앞서 삼성SDI는 전날 3분기 연결기준 영업이익이 602억원, 매출액 1조7000억원을 기록하면서 지난해 동기 대비 적자에서 흑자로 돌아섰다고 공시했다.박강호 대신증권 애널리스트는 ""올해 4분기 중대형전지 중 ESS 매출 증가가 높을 것""이라며 ""전력용 등 국내외 매출 증가로 ESS 수익 호조가 예상되면서 4분기 영업이익은 1017억원으로 추정된다. 올해 2분기 흑자전환 이후 최대 규모""라고 설명했다.정원석 하이투자증권 애널리스트는 ""내년에는 전지 사업부와 전자재료 사업부문의 고른 성장세로 점진적인 실적 개선세가 나타날 것""이라고 전망했다.김선우 메리츠종금증권 애널리스트는 ""지난 2년간 일회성손실과 충당금설정이 고질적으로 등장해, 기대치를 능가하는 실적은 굉장히 이례적""이라면서 ""이번 호실적은 다양한 사업 호조의 동시 발생에 기반해, 향후 그 지속력이 유지 가능하다""고 분석했다.김채린 기자\xa0\xa0zmf007@enewstoday.co.kr&lt;저작권자 © 이뉴스투데이, 무단 전재 및 재배포 금지&gt;']",2017.11.01 15:05,이뉴스투데이,,"[특징주] 삼성SDI, 3분기 호실적에 삼성株 중 상승폭 가장 높아",http://www.enewstoday.co.kr/news/articleView.html?idxno=1123600
,,[],2017.11.01,전자신문,,"[ET투자뉴스]삼성화재, ""주주환원 여력과 삼…"" 매수(유지)-미래에셋대우",http://www.etnews.com/20171101000065
,,"['11월은 입사시험의 최종 당락을 가르는 면접의 계절이다. 삼성, SK, LG, 롯데그룹 등 주요 기업의 면접 일정이 줄줄이 대기하고 있다. 현대자동차와 포스코 국민은행 기업은행 등은 이미 이달부터 면접 일정에 들어갔다. 시중은행과 공기업, 금융 공기업들은 지원자의 사전정보를 가린 채 진행하는 ‘블라인드 면접’을 본다. 취업사이트 잡코리아에 따르면 블라인드 채용에 나선 기업의 인사담당자들은 ‘인성, 자질, 성향에 관한 질문’과 ‘직무지식, 정보, 경험 등에 대한 역량 질문’을 집중적으로 준비하고 있는 것으로 전해졌다.영어 인터뷰도 준비해야삼성그룹은 전자 생명 등 18개 계열사가 면접을 시행한다. 입사지원자들은 역량 프레젠테이션(PT), 창의성 면접, 임원 면접 등을 거쳐 인성검사를 추가로 받아야 한다. 삼성생명은 1박2일, 삼성화재는 ‘온종일 면접’을 통해 선발한다. 지난해 삼성전자에 최종 합격한 사람들은 “최근 삼성의 신제품과 기술 동향을 소개하는 ‘영삼성 지식플러스 홈페이지’를 반드시 읽어봐야 한다”고 말했다.현대자동차그룹은 2015년부터 도입한 영어 인터뷰를 올해도 본다. 임직원과의 1 대 1 대화 또는 간단한 그래픽 도표 지문을 읽고 요약하는 문제를 풀어야 한다. 영어면접과 관련, YBM어학원의 정나래 강사는 “영어로 어떻게 대답해야 할지 생각이 안 나면 ‘영어 표현을 모르겠어요. 한국말로 해도 될까요(I’m sorry, but I don’t know how to express in English right now. But, in Korean….)’라는 문장을 알고 있으면 최악의 상황은 피할 수 있을 것”이라고 조언했다. 현대제철은 4~5명 단위 그룹면접과 1 대 1 개인면접을 하며, 현대글로비스는 지원 직무에 관한 지식도 평가한다.LG그룹 10개 계열사도 면접에 나선다. 인문계(해외영업, 마케팅) 지원자들은 직무 역량, 비즈니스 역량을 평가하고 이공계(연구개발)는 전공·프로젝트 능력을 평가한다. 외국어 면접을 위해 LG 제품이나 서비스의 특징과 장단점도 알아둘 필요가 있다는 조언이다. LG CNS는 3주 동안 소프트웨어 캠프와 인턴십을 연다. 인공지능(AI), 빅데이터 교육뿐 아니라 정보기술(IT) 프로젝트 등의 과제를 준다.심층면접 요령은롯데그룹은 구조화 역량, 토론, PT, 외국어, 임원 면접 등의 방식을 하루 동안에 끝내는 ‘원데이 면접’을 한다. 면접 방식은 계열사별로 조금씩 다르다.포스코는 인천 송도 인재창조원에서 1박2일 면접을 하고 있다. 지역에서 올라온 지원자들을 배려해 오후 5시에 입실해서 다음날 오후 4시까지 진행하고 있다. 면접은 사례분석, 그룹토론, 조별과제, 역사 에세이, 공학기초 필기(이공계), 인성면접 등으로 구성된다.KT는 주말 면접을 시작한다. 면접 방식은 모의실험 면접(영업, 전략마케팅, 기획)과 PT(연구개발, 기술, 네트워크)로 진행한다. 한화생명은 △한경 테샛(TESAT) △찬반 그룹토론 △역량 PT 등으로 실무면접을 하며, GS칼텍스는 실무 비즈니스 사례를 발표하는 PT 면접이 있다.CJ는 1차 실무면접 때 심층면접 ‘보고합시다’ 면접을 치른다. 실제 업무에서 겪는 ‘보고 형식’의 면접을 두 시간가량 진행한다. 동원그룹은 1차 면접 때 2~4년차 선배사원이 직접 참여해 함께 일할 후배를 뽑는다.신세계는 2차 면접 때 블라인드 방식의 ‘드림 스테이지’ 면접을 한다. 지원 회사와 관련된 4~5개 주제를 주고 미리 10분 분량의 발표자료를 만들어 면접 2~3일 전 인사팀에 보내면 된다. 배광수 이마트 인재개발팀장은 “면접 땐 너무 많은 것을 이야기하기보다는 핵심을 전달하는 데 집중해야 한다”며 “진솔하게 대답하는 것이 좋은 평가를 받을 가능성이 높다”고 말했다.공태윤 기자 trues@hankyung.com']",2017.10.30 18:59,한국경제,,[취업에 강한 신문 한경 JOB] 삼성 지원자 '영삼성'서 신기술 숙지… 현대자동차는 영어면접 대비해야,https://www.hankyung.com/society/article/2017103081651
